Model,FPR,TPR,AUC
XGBoost,0.05875,0.055,0.49870625
XGBoost,0.05875,0.06,0.49870625
XGBoost,0.060625,0.06,0.49870625
XGBoost,0.060625,0.0625,0.49870625
XGBoost,0.0625,0.0625,0.49870625
XGBoost,0.0625,0.065,0.49870625
XGBoost,0.065,0.065,0.49870625
XGBoost,0.065,0.0675,0.49870625
XGBoost,0.06625,0.0675,0.49870625
XGBoost,0.06625,0.07,0.49870625
XGBoost,0.07,0.07,0.49870625
XGBoost,0.07,0.0725,0.49870625
XGBoost,0.0725,0.0725,0.49870625
XGBoost,0.0725,0.0775,0.49870625
XGBoost,0.07375,0.0775,0.49870625
XGBoost,0.07375,0.0825,0.49870625
XGBoost,0.08,0.0825,0.49870625
XGBoost,0.08,0.085,0.49870625
XGBoost,0.084375,0.085,0.49870625
XGBoost,0.084375,0.0875,0.49870625
XGBoost,0.0875,0.0875,0.49870625
XGBoost,0.0875,0.09,0.49870625
XGBoost,0.08875,0.09,0.49870625
XGBoost,0.08875,0.0925,0.49870625
XGBoost,0.09,0.0925,0.49870625
XGBoost,0.09,0.095,0.49870625
XGBoost,0.090625,0.095,0.49870625
XGBoost,0.090625,0.0975,0.49870625
XGBoost,0.09375,0.0975,0.49870625
XGBoost,0.09375,0.1,0.49870625
XGBoost,0.09625,0.1,0.49870625
XGBoost,0.09625,0.1025,0.49870625
XGBoost,0.099375,0.1025,0.49870625
XGBoost,0.099375,0.105,0.49870625
XGBoost,0.1,0.105,0.49870625
XGBoost,0.1,0.1075,0.49870625
XGBoost,0.105,0.1075,0.49870625
XGBoost,0.105,0.11,0.49870625
XGBoost,0.1075,0.11,0.49870625
XGBoost,0.1075,0.1125,0.49870625
XGBoost,0.114375,0.1125,0.49870625
XGBoost,0.114375,0.115,0.49870625
XGBoost,0.128125,0.115,0.49870625
XGBoost,0.128125,0.12,0.49870625
XGBoost,0.129375,0.12,0.49870625
XGBoost,0.129375,0.1225,0.49870625
XGBoost,0.131875,0.1225,0.49870625
XGBoost,0.131875,0.125,0.49870625
XGBoost,0.139375,0.125,0.49870625
XGBoost,0.139375,0.1275,0.49870625
XGBoost,0.141875,0.1275,0.49870625
XGBoost,0.141875,0.13,0.49870625
XGBoost,0.14625,0.13,0.49870625
XGBoost,0.14625,0.1325,0.49870625
XGBoost,0.148125,0.1325,0.49870625
XGBoost,0.148125,0.135,0.49870625
XGBoost,0.1525,0.135,0.49870625
XGBoost,0.1525,0.1375,0.49870625
XGBoost,0.158125,0.1375,0.49870625
XGBoost,0.158125,0.14,0.49870625
XGBoost,0.160625,0.14,0.49870625
XGBoost,0.160625,0.1425,0.49870625
XGBoost,0.16125,0.1425,0.49870625
XGBoost,0.16125,0.145,0.49870625
XGBoost,0.163125,0.145,0.49870625
XGBoost,0.163125,0.15,0.49870625
XGBoost,0.165,0.15,0.49870625
XGBoost,0.165,0.1525,0.49870625
XGBoost,0.165625,0.1525,0.49870625
XGBoost,0.165625,0.155,0.49870625
XGBoost,0.16625,0.155,0.49870625
XGBoost,0.16625,0.1575,0.49870625
XGBoost,0.1675,0.1575,0.49870625
XGBoost,0.1675,0.16,0.49870625
XGBoost,0.17,0.16,0.49870625
XGBoost,0.17,0.1625,0.49870625
XGBoost,0.17125,0.1625,0.49870625
XGBoost,0.17125,0.1675,0.49870625
XGBoost,0.174375,0.1675,0.49870625
XGBoost,0.174375,0.17,0.49870625
XGBoost,0.17875,0.17,0.49870625
XGBoost,0.17875,0.1725,0.49870625
XGBoost,0.18125,0.1725,0.49870625
XGBoost,0.18125,0.175,0.49870625
XGBoost,0.184375,0.175,0.49870625
XGBoost,0.184375,0.1775,0.49870625
XGBoost,0.185625,0.1775,0.49870625
XGBoost,0.185625,0.18,0.49870625
XGBoost,0.1875,0.18,0.49870625
XGBoost,0.1875,0.1825,0.49870625
XGBoost,0.19,0.1825,0.49870625
XGBoost,0.19,0.19,0.49870625
XGBoost,0.193125,0.19,0.49870625
XGBoost,0.193125,0.1925,0.49870625
XGBoost,0.19375,0.1925,0.49870625
XGBoost,0.19375,0.195,0.49870625
XGBoost,0.19625,0.195,0.49870625
XGBoost,0.19625,0.1975,0.49870625
XGBoost,0.19875,0.1975,0.49870625
XGBoost,0.19875,0.2,0.49870625
XGBoost,0.204375,0.2,0.49870625
XGBoost,0.204375,0.2025,0.49870625
XGBoost,0.205,0.2025,0.49870625
XGBoost,0.205,0.205,0.49870625
XGBoost,0.205625,0.205,0.49870625
XGBoost,0.205625,0.2075,0.49870625
XGBoost,0.20625,0.2075,0.49870625
XGBoost,0.20625,0.21,0.49870625
XGBoost,0.211875,0.21,0.49870625
XGBoost,0.211875,0.2125,0.49870625
XGBoost,0.215,0.2125,0.49870625
XGBoost,0.215,0.215,0.49870625
XGBoost,0.21625,0.215,0.49870625
XGBoost,0.21625,0.22,0.49870625
XGBoost,0.219375,0.22,0.49870625
XGBoost,0.219375,0.2225,0.49870625
XGBoost,0.230625,0.2225,0.49870625
XGBoost,0.230625,0.225,0.49870625
XGBoost,0.235,0.225,0.49870625
XGBoost,0.235,0.2275,0.49870625
XGBoost,0.235625,0.2275,0.49870625
XGBoost,0.235625,0.23,0.49870625
XGBoost,0.2375,0.23,0.49870625
XGBoost,0.2375,0.2325,0.49870625
XGBoost,0.238125,0.2325,0.49870625
XGBoost,0.238125,0.2375,0.49870625
XGBoost,0.24125,0.2375,0.49870625
XGBoost,0.24125,0.24,0.49870625
XGBoost,0.2425,0.24,0.49870625
XGBoost,0.2425,0.2425,0.49870625
XGBoost,0.2475,0.2425,0.49870625
XGBoost,0.2475,0.245,0.49870625
XGBoost,0.25375,0.245,0.49870625
XGBoost,0.25375,0.2475,0.49870625
XGBoost,0.255,0.2475,0.49870625
XGBoost,0.255,0.2525,0.49870625
XGBoost,0.260625,0.2525,0.49870625
XGBoost,0.260625,0.255,0.49870625
XGBoost,0.264375,0.255,0.49870625
XGBoost,0.264375,0.2575,0.49870625
XGBoost,0.266875,0.2575,0.49870625
XGBoost,0.266875,0.2625,0.49870625
XGBoost,0.275625,0.2625,0.49870625
XGBoost,0.275625,0.265,0.49870625
XGBoost,0.27625,0.265,0.49870625
XGBoost,0.27625,0.2675,0.49870625
XGBoost,0.27875,0.2675,0.49870625
XGBoost,0.27875,0.27,0.49870625
XGBoost,0.28125,0.27,0.49870625
XGBoost,0.28125,0.2725,0.49870625
XGBoost,0.28625,0.2725,0.49870625
XGBoost,0.28625,0.275,0.49870625
XGBoost,0.286875,0.275,0.49870625
XGBoost,0.286875,0.2775,0.49870625
XGBoost,0.28875,0.2775,0.49870625
XGBoost,0.28875,0.28,0.49870625
XGBoost,0.291875,0.28,0.49870625
XGBoost,0.291875,0.2825,0.49870625
XGBoost,0.293125,0.2825,0.49870625
XGBoost,0.293125,0.285,0.49870625
XGBoost,0.29375,0.285,0.49870625
XGBoost,0.29375,0.2875,0.49870625
XGBoost,0.294375,0.2875,0.49870625
XGBoost,0.294375,0.29,0.49870625
XGBoost,0.295625,0.29,0.49870625
XGBoost,0.295625,0.2925,0.49870625
XGBoost,0.29875,0.2925,0.49870625
XGBoost,0.29875,0.295,0.49870625
XGBoost,0.3,0.295,0.49870625
XGBoost,0.3,0.2975,0.49870625
XGBoost,0.300625,0.2975,0.49870625
XGBoost,0.300625,0.3,0.49870625
XGBoost,0.3025,0.3,0.49870625
XGBoost,0.3025,0.305,0.49870625
XGBoost,0.30875,0.305,0.49870625
XGBoost,0.30875,0.3075,0.49870625
XGBoost,0.31,0.3075,0.49870625
XGBoost,0.31,0.31,0.49870625
XGBoost,0.311875,0.31,0.49870625
XGBoost,0.311875,0.3125,0.49870625
XGBoost,0.3125,0.3125,0.49870625
XGBoost,0.3125,0.315,0.49870625
XGBoost,0.315625,0.315,0.49870625
XGBoost,0.315625,0.32,0.49870625
XGBoost,0.31875,0.32,0.49870625
XGBoost,0.31875,0.3225,0.49870625
XGBoost,0.32125,0.3225,0.49870625
XGBoost,0.32125,0.325,0.49870625
XGBoost,0.321875,0.325,0.49870625
XGBoost,0.321875,0.33,0.49870625
XGBoost,0.323125,0.33,0.49870625
XGBoost,0.323125,0.335,0.49870625
XGBoost,0.324375,0.335,0.49870625
XGBoost,0.324375,0.3375,0.49870625
XGBoost,0.333125,0.3375,0.49870625
XGBoost,0.333125,0.3425,0.49870625
XGBoost,0.33625,0.3425,0.49870625
XGBoost,0.33625,0.345,0.49870625
XGBoost,0.338125,0.345,0.49870625
XGBoost,0.338125,0.3475,0.49870625
XGBoost,0.34125,0.3475,0.49870625
XGBoost,0.34125,0.35,0.49870625
XGBoost,0.3525,0.35,0.49870625
XGBoost,0.3525,0.3525,0.49870625
XGBoost,0.355625,0.3525,0.49870625
XGBoost,0.355625,0.355,0.49870625
XGBoost,0.358125,0.355,0.49870625
XGBoost,0.358125,0.36,0.49870625
XGBoost,0.36,0.36,0.49870625
XGBoost,0.36,0.3625,0.49870625
XGBoost,0.36125,0.3625,0.49870625
XGBoost,0.36125,0.365,0.49870625
XGBoost,0.36625,0.365,0.49870625
XGBoost,0.36625,0.3675,0.49870625
XGBoost,0.370625,0.3675,0.49870625
XGBoost,0.370625,0.37,0.49870625
XGBoost,0.371875,0.37,0.49870625
XGBoost,0.371875,0.3725,0.49870625
XGBoost,0.374375,0.3725,0.49870625
XGBoost,0.374375,0.3775,0.49870625
XGBoost,0.37625,0.3775,0.49870625
XGBoost,0.37625,0.38,0.49870625
XGBoost,0.380625,0.38,0.49870625
XGBoost,0.380625,0.3825,0.49870625
XGBoost,0.38125,0.3825,0.49870625
XGBoost,0.38125,0.3875,0.49870625
XGBoost,0.381875,0.3875,0.49870625
XGBoost,0.381875,0.39,0.49870625
XGBoost,0.38625,0.39,0.49870625
XGBoost,0.38625,0.3925,0.49870625
XGBoost,0.390625,0.3925,0.49870625
XGBoost,0.390625,0.395,0.49870625
XGBoost,0.393125,0.395,0.49870625
XGBoost,0.393125,0.3975,0.49870625
XGBoost,0.4,0.3975,0.49870625
XGBoost,0.4,0.4,0.49870625
XGBoost,0.40125,0.4,0.49870625
XGBoost,0.40125,0.4025,0.49870625
XGBoost,0.4025,0.4025,0.49870625
XGBoost,0.4025,0.4075,0.49870625
XGBoost,0.404375,0.4075,0.49870625
XGBoost,0.404375,0.41,0.49870625
XGBoost,0.405625,0.41,0.49870625
XGBoost,0.405625,0.4125,0.49870625
XGBoost,0.409375,0.4125,0.49870625
XGBoost,0.409375,0.415,0.49870625
XGBoost,0.4125,0.415,0.49870625
XGBoost,0.4125,0.4175,0.49870625
XGBoost,0.414375,0.4175,0.49870625
XGBoost,0.414375,0.42,0.49870625
XGBoost,0.42,0.42,0.49870625
XGBoost,0.42,0.425,0.49870625
XGBoost,0.423125,0.425,0.49870625
XGBoost,0.423125,0.4275,0.49870625
XGBoost,0.424375,0.4275,0.49870625
XGBoost,0.424375,0.4325,0.49870625
XGBoost,0.438125,0.4325,0.49870625
XGBoost,0.438125,0.435,0.49870625
XGBoost,0.43875,0.435,0.49870625
XGBoost,0.43875,0.44,0.49870625
XGBoost,0.44125,0.44,0.49870625
XGBoost,0.44125,0.4425,0.49870625
XGBoost,0.441875,0.4425,0.49870625
XGBoost,0.441875,0.445,0.49870625
XGBoost,0.444375,0.445,0.49870625
XGBoost,0.444375,0.4475,0.49870625
XGBoost,0.4475,0.4475,0.49870625
XGBoost,0.4475,0.45,0.49870625
XGBoost,0.448125,0.45,0.49870625
XGBoost,0.448125,0.455,0.49870625
XGBoost,0.44875,0.455,0.49870625
XGBoost,0.44875,0.4575,0.49870625
XGBoost,0.45125,0.4575,0.49870625
XGBoost,0.45125,0.46,0.49870625
XGBoost,0.451875,0.46,0.49870625
XGBoost,0.451875,0.4625,0.49870625
XGBoost,0.4525,0.4625,0.49870625
XGBoost,0.4525,0.465,0.49870625
XGBoost,0.455,0.465,0.49870625
XGBoost,0.455,0.4675,0.49870625
XGBoost,0.461875,0.4675,0.49870625
XGBoost,0.461875,0.4725,0.49870625
XGBoost,0.465625,0.4725,0.49870625
XGBoost,0.465625,0.475,0.49870625
XGBoost,0.46625,0.475,0.49870625
XGBoost,0.46625,0.4775,0.49870625
XGBoost,0.470625,0.4775,0.49870625
XGBoost,0.470625,0.48,0.49870625
XGBoost,0.474375,0.48,0.49870625
XGBoost,0.474375,0.4825,0.49870625
XGBoost,0.475625,0.4825,0.49870625
XGBoost,0.475625,0.485,0.49870625
XGBoost,0.47875,0.485,0.49870625
XGBoost,0.47875,0.49,0.49870625
XGBoost,0.48125,0.49,0.49870625
XGBoost,0.48125,0.4925,0.49870625
XGBoost,0.4825,0.4925,0.49870625
XGBoost,0.4825,0.495,0.49870625
XGBoost,0.486875,0.495,0.49870625
XGBoost,0.486875,0.4975,0.49870625
XGBoost,0.49375,0.4975,0.49870625
XGBoost,0.49375,0.5025,0.49870625
XGBoost,0.495,0.5025,0.49870625
XGBoost,0.495,0.505,0.49870625
XGBoost,0.496875,0.505,0.49870625
XGBoost,0.496875,0.51,0.49870625
XGBoost,0.498125,0.51,0.49870625
XGBoost,0.498125,0.515,0.49870625
XGBoost,0.500625,0.515,0.49870625
XGBoost,0.500625,0.5175,0.49870625
XGBoost,0.50125,0.5175,0.49870625
XGBoost,0.50125,0.52,0.49870625
XGBoost,0.501875,0.52,0.49870625
XGBoost,0.501875,0.5225,0.49870625
XGBoost,0.51375,0.5225,0.49870625
XGBoost,0.51375,0.525,0.49870625
XGBoost,0.516875,0.525,0.49870625
XGBoost,0.516875,0.5275,0.49870625
XGBoost,0.5175,0.5275,0.49870625
XGBoost,0.5175,0.53,0.49870625
XGBoost,0.519375,0.53,0.49870625
XGBoost,0.519375,0.5325,0.49870625
XGBoost,0.52,0.5325,0.49870625
XGBoost,0.52,0.535,0.49870625
XGBoost,0.525625,0.535,0.49870625
XGBoost,0.525625,0.5375,0.49870625
XGBoost,0.526875,0.5375,0.49870625
XGBoost,0.526875,0.5425,0.49870625
XGBoost,0.530625,0.5425,0.49870625
XGBoost,0.530625,0.545,0.49870625
XGBoost,0.53375,0.545,0.49870625
XGBoost,0.53375,0.5475,0.49870625
XGBoost,0.54,0.5475,0.49870625
XGBoost,0.54,0.55,0.49870625
XGBoost,0.541875,0.55,0.49870625
XGBoost,0.541875,0.5525,0.49870625
XGBoost,0.546875,0.5525,0.49870625
XGBoost,0.546875,0.555,0.49870625
XGBoost,0.5475,0.555,0.49870625
XGBoost,0.5475,0.5575,0.49870625
XGBoost,0.54875,0.5575,0.49870625
XGBoost,0.54875,0.56,0.49870625
XGBoost,0.549375,0.56,0.49870625
XGBoost,0.549375,0.5625,0.49870625
XGBoost,0.550625,0.5625,0.49870625
XGBoost,0.550625,0.565,0.49870625
XGBoost,0.55375,0.565,0.49870625
XGBoost,0.55375,0.57,0.49870625
XGBoost,0.5625,0.57,0.49870625
XGBoost,0.5625,0.5725,0.49870625
XGBoost,0.570625,0.5725,0.49870625
XGBoost,0.570625,0.585,0.49870625
XGBoost,0.571875,0.585,0.49870625
XGBoost,0.571875,0.5875,0.49870625
XGBoost,0.579375,0.5875,0.49870625
XGBoost,0.579375,0.59,0.49870625
XGBoost,0.58,0.59,0.49870625
XGBoost,0.58,0.5925,0.49870625
XGBoost,0.58125,0.5925,0.49870625
XGBoost,0.58125,0.595,0.49870625
XGBoost,0.5875,0.595,0.49870625
XGBoost,0.5875,0.5975,0.49870625
XGBoost,0.58875,0.5975,0.49870625
XGBoost,0.58875,0.6,0.49870625
XGBoost,0.595625,0.6,0.49870625
XGBoost,0.595625,0.6025,0.49870625
XGBoost,0.598125,0.6025,0.49870625
XGBoost,0.598125,0.605,0.49870625
XGBoost,0.60125,0.605,0.49870625
XGBoost,0.60125,0.6075,0.49870625
XGBoost,0.60625,0.6075,0.49870625
XGBoost,0.60625,0.61,0.49870625
XGBoost,0.61,0.61,0.49870625
XGBoost,0.61,0.6125,0.49870625
XGBoost,0.611875,0.6125,0.49870625
XGBoost,0.611875,0.615,0.49870625
XGBoost,0.6125,0.615,0.49870625
XGBoost,0.6125,0.6175,0.49870625
XGBoost,0.613125,0.6175,0.49870625
XGBoost,0.613125,0.6225,0.49870625
XGBoost,0.614375,0.6225,0.49870625
XGBoost,0.614375,0.625,0.49870625
XGBoost,0.616875,0.625,0.49870625
XGBoost,0.616875,0.6275,0.49870625
XGBoost,0.626875,0.6275,0.49870625
XGBoost,0.626875,0.63,0.49870625
XGBoost,0.633125,0.63,0.49870625
XGBoost,0.633125,0.6325,0.49870625
XGBoost,0.634375,0.6325,0.49870625
XGBoost,0.634375,0.635,0.49870625
XGBoost,0.635,0.635,0.49870625
XGBoost,0.635,0.6375,0.49870625
XGBoost,0.641875,0.6375,0.49870625
XGBoost,0.641875,0.64,0.49870625
XGBoost,0.648125,0.64,0.49870625
XGBoost,0.648125,0.645,0.49870625
XGBoost,0.650625,0.645,0.49870625
XGBoost,0.650625,0.6475,0.49870625
XGBoost,0.653125,0.6475,0.49870625
XGBoost,0.653125,0.65,0.49870625
XGBoost,0.655,0.65,0.49870625
XGBoost,0.655,0.6525,0.49870625
XGBoost,0.66875,0.6525,0.49870625
XGBoost,0.66875,0.655,0.49870625
XGBoost,0.671875,0.655,0.49870625
XGBoost,0.671875,0.6625,0.49870625
XGBoost,0.675625,0.6625,0.49870625
XGBoost,0.675625,0.665,0.49870625
XGBoost,0.678125,0.665,0.49870625
XGBoost,0.678125,0.67,0.49870625
XGBoost,0.67875,0.67,0.49870625
XGBoost,0.67875,0.6725,0.49870625
XGBoost,0.679375,0.6725,0.49870625
XGBoost,0.679375,0.675,0.49870625
XGBoost,0.683125,0.675,0.49870625
XGBoost,0.683125,0.6825,0.49870625
XGBoost,0.689375,0.6825,0.49870625
XGBoost,0.689375,0.685,0.49870625
XGBoost,0.696875,0.685,0.49870625
XGBoost,0.696875,0.6875,0.49870625
XGBoost,0.698125,0.6875,0.49870625
XGBoost,0.698125,0.69,0.49870625
XGBoost,0.700625,0.69,0.49870625
XGBoost,0.700625,0.6925,0.49870625
XGBoost,0.7025,0.6925,0.49870625
XGBoost,0.7025,0.695,0.49870625
XGBoost,0.70375,0.695,0.49870625
XGBoost,0.70375,0.7025,0.49870625
XGBoost,0.705,0.7025,0.49870625
XGBoost,0.705,0.705,0.49870625
XGBoost,0.70875,0.705,0.49870625
XGBoost,0.70875,0.7075,0.49870625
XGBoost,0.71125,0.7075,0.49870625
XGBoost,0.71125,0.7125,0.49870625
XGBoost,0.71375,0.7125,0.49870625
XGBoost,0.71375,0.715,0.49870625
XGBoost,0.71625,0.715,0.49870625
XGBoost,0.71625,0.72,0.49870625
XGBoost,0.716875,0.72,0.49870625
XGBoost,0.716875,0.7225,0.49870625
XGBoost,0.72,0.7225,0.49870625
XGBoost,0.72,0.725,0.49870625
XGBoost,0.72125,0.725,0.49870625
XGBoost,0.72125,0.7275,0.49870625
XGBoost,0.7275,0.7275,0.49870625
XGBoost,0.7275,0.73,0.49870625
XGBoost,0.731875,0.73,0.49870625
XGBoost,0.731875,0.7325,0.49870625
XGBoost,0.735625,0.7325,0.49870625
XGBoost,0.735625,0.735,0.49870625
XGBoost,0.748125,0.735,0.49870625
XGBoost,0.748125,0.7375,0.49870625
XGBoost,0.75125,0.7375,0.49870625
XGBoost,0.75125,0.74,0.49870625
XGBoost,0.76125,0.74,0.49870625
XGBoost,0.76125,0.7425,0.49870625
XGBoost,0.761875,0.7425,0.49870625
XGBoost,0.761875,0.75,0.49870625
XGBoost,0.76625,0.75,0.49870625
XGBoost,0.76625,0.755,0.49870625
XGBoost,0.773125,0.755,0.49870625
XGBoost,0.773125,0.7625,0.49870625
XGBoost,0.780625,0.7625,0.49870625
XGBoost,0.780625,0.765,0.49870625
XGBoost,0.783125,0.765,0.49870625
XGBoost,0.783125,0.7675,0.49870625
XGBoost,0.78375,0.7675,0.49870625
XGBoost,0.78375,0.77,0.49870625
XGBoost,0.794375,0.77,0.49870625
XGBoost,0.794375,0.7725,0.49870625
XGBoost,0.795,0.7725,0.49870625
XGBoost,0.795,0.775,0.49870625
XGBoost,0.798125,0.775,0.49870625
XGBoost,0.798125,0.7775,0.49870625
XGBoost,0.800625,0.7775,0.49870625
XGBoost,0.800625,0.78,0.49870625
XGBoost,0.80375,0.78,0.49870625
XGBoost,0.80375,0.7825,0.49870625
XGBoost,0.813125,0.7825,0.49870625
XGBoost,0.813125,0.785,0.49870625
XGBoost,0.815,0.785,0.49870625
XGBoost,0.815,0.79,0.49870625
XGBoost,0.815625,0.79,0.49870625
XGBoost,0.815625,0.7925,0.49870625
XGBoost,0.81625,0.7925,0.49870625
XGBoost,0.81625,0.795,0.49870625
XGBoost,0.81875,0.795,0.49870625
XGBoost,0.81875,0.7975,0.49870625
XGBoost,0.8225,0.7975,0.49870625
XGBoost,0.8225,0.8,0.49870625
XGBoost,0.825,0.8,0.49870625
XGBoost,0.825,0.805,0.49870625
XGBoost,0.826875,0.805,0.49870625
XGBoost,0.826875,0.8075,0.49870625
XGBoost,0.8275,0.8075,0.49870625
XGBoost,0.8275,0.81,0.49870625
XGBoost,0.828125,0.81,0.49870625
XGBoost,0.828125,0.815,0.49870625
XGBoost,0.831875,0.815,0.49870625
XGBoost,0.831875,0.82,0.49870625
XGBoost,0.833125,0.82,0.49870625
XGBoost,0.833125,0.8225,0.49870625
XGBoost,0.83625,0.8225,0.49870625
XGBoost,0.83625,0.825,0.49870625
XGBoost,0.838125,0.825,0.49870625
XGBoost,0.838125,0.83,0.49870625
XGBoost,0.83875,0.83,0.49870625
XGBoost,0.83875,0.8325,0.49870625
XGBoost,0.8425,0.8325,0.49870625
XGBoost,0.8425,0.835,0.49870625
XGBoost,0.845,0.835,0.49870625
XGBoost,0.845,0.8375,0.49870625
XGBoost,0.848125,0.8375,0.49870625
XGBoost,0.848125,0.84,0.49870625
XGBoost,0.851875,0.84,0.49870625
XGBoost,0.851875,0.845,0.49870625
XGBoost,0.8525,0.845,0.49870625
XGBoost,0.8525,0.85,0.49870625
XGBoost,0.859375,0.85,0.49870625
XGBoost,0.859375,0.8525,0.49870625
XGBoost,0.86125,0.8525,0.49870625
XGBoost,0.86125,0.855,0.49870625
XGBoost,0.865625,0.855,0.49870625
XGBoost,0.865625,0.8575,0.49870625
XGBoost,0.86625,0.8575,0.49870625
XGBoost,0.86625,0.86,0.49870625
XGBoost,0.866875,0.86,0.49870625
XGBoost,0.866875,0.8625,0.49870625
XGBoost,0.871875,0.8625,0.49870625
XGBoost,0.871875,0.865,0.49870625
XGBoost,0.8725,0.865,0.49870625
XGBoost,0.8725,0.8675,0.49870625
XGBoost,0.87375,0.8675,0.49870625
XGBoost,0.87375,0.87,0.49870625
XGBoost,0.874375,0.87,0.49870625
XGBoost,0.874375,0.8725,0.49870625
XGBoost,0.875,0.8725,0.49870625
XGBoost,0.875,0.875,0.49870625
XGBoost,0.878125,0.875,0.49870625
XGBoost,0.878125,0.8775,0.49870625
XGBoost,0.87875,0.8775,0.49870625
XGBoost,0.87875,0.88,0.49870625
XGBoost,0.88875,0.88,0.49870625
XGBoost,0.88875,0.8825,0.49870625
XGBoost,0.89125,0.8825,0.49870625
XGBoost,0.89125,0.8875,0.49870625
XGBoost,0.894375,0.8875,0.49870625
XGBoost,0.894375,0.8975,0.49870625
XGBoost,0.89875,0.8975,0.49870625
XGBoost,0.89875,0.9,0.49870625
XGBoost,0.91125,0.9,0.49870625
XGBoost,0.91125,0.905,0.49870625
XGBoost,0.914375,0.905,0.49870625
XGBoost,0.914375,0.9075,0.49870625
XGBoost,0.918125,0.9075,0.49870625
XGBoost,0.918125,0.91,0.49870625
XGBoost,0.919375,0.91,0.49870625
XGBoost,0.919375,0.915,0.49870625
XGBoost,0.92125,0.915,0.49870625
XGBoost,0.92125,0.9175,0.49870625
XGBoost,0.92375,0.9175,0.49870625
XGBoost,0.92375,0.9275,0.49870625
XGBoost,0.925,0.9275,0.49870625
XGBoost,0.925,0.9325,0.49870625
XGBoost,0.92625,0.9325,0.49870625
XGBoost,0.92625,0.935,0.49870625
XGBoost,0.92875,0.935,0.49870625
XGBoost,0.92875,0.9375,0.49870625
XGBoost,0.931875,0.9375,0.49870625
XGBoost,0.931875,0.94,0.49870625
XGBoost,0.93625,0.94,0.49870625
XGBoost,0.93625,0.9425,0.49870625
XGBoost,0.9375,0.9425,0.49870625
XGBoost,0.9375,0.945,0.49870625
XGBoost,0.938125,0.945,0.49870625
XGBoost,0.938125,0.95,0.49870625
XGBoost,0.941875,0.95,0.49870625
XGBoost,0.941875,0.9525,0.49870625
XGBoost,0.9425,0.9525,0.49870625
XGBoost,0.9425,0.955,0.49870625
XGBoost,0.94375,0.955,0.49870625
XGBoost,0.94375,0.9575,0.49870625
XGBoost,0.9525,0.9575,0.49870625
XGBoost,0.9525,0.96,0.49870625
XGBoost,0.954375,0.96,0.49870625
XGBoost,0.954375,0.9625,0.49870625
XGBoost,0.956875,0.9625,0.49870625
XGBoost,0.956875,0.965,0.49870625
XGBoost,0.959375,0.965,0.49870625
XGBoost,0.959375,0.97,0.49870625
XGBoost,0.961875,0.97,0.49870625
XGBoost,0.961875,0.9725,0.49870625
XGBoost,0.96625,0.9725,0.49870625
XGBoost,0.96625,0.975,0.49870625
XGBoost,0.970625,0.975,0.49870625
XGBoost,0.970625,0.9775,0.49870625
XGBoost,0.9725,0.9775,0.49870625
XGBoost,0.9725,0.9825,0.49870625
XGBoost,0.974375,0.9825,0.49870625
XGBoost,0.974375,0.985,0.49870625
XGBoost,0.975,0.985,0.49870625
XGBoost,0.975,0.9875,0.49870625
XGBoost,0.98875,0.9875,0.49870625
XGBoost,0.98875,0.99,0.49870625
XGBoost,0.9925,0.99,0.49870625
XGBoost,0.9925,0.9925,0.49870625
XGBoost,0.994375,0.9925,0.49870625
XGBoost,0.994375,0.9975,0.49870625
XGBoost,0.99625,0.9975,0.49870625
XGBoost,0.99625,1.0,0.49870625
XGBoost,1.0,1.0,0.49870625
MLP,0.0,0.0,0.48601250000000007
MLP,0.000625,0.0,0.48601250000000007
MLP,0.0025,0.0,0.48601250000000007
MLP,0.0025,0.0025,0.48601250000000007
MLP,0.009375,0.0025,0.48601250000000007
MLP,0.009375,0.0075,0.48601250000000007
MLP,0.015,0.0075,0.48601250000000007
MLP,0.015,0.01,0.48601250000000007
MLP,0.020625,0.01,0.48601250000000007
MLP,0.020625,0.0125,0.48601250000000007
MLP,0.02875,0.0125,0.48601250000000007
MLP,0.02875,0.015,0.48601250000000007
MLP,0.031875,0.015,0.48601250000000007
MLP,0.031875,0.0175,0.48601250000000007
MLP,0.0375,0.0175,0.48601250000000007
MLP,0.0375,0.02,0.48601250000000007
MLP,0.04,0.02,0.48601250000000007
MLP,0.04,0.025,0.48601250000000007
MLP,0.045,0.025,0.48601250000000007
MLP,0.045,0.0275,0.48601250000000007
MLP,0.045625,0.0275,0.48601250000000007
MLP,0.045625,0.03,0.48601250000000007
MLP,0.04625,0.03,0.48601250000000007
MLP,0.04625,0.0375,0.48601250000000007
MLP,0.050625,0.0375,0.48601250000000007
MLP,0.050625,0.04,0.48601250000000007
MLP,0.05375,0.04,0.48601250000000007
MLP,0.05375,0.045,0.48601250000000007
MLP,0.05625,0.045,0.48601250000000007
MLP,0.05625,0.05,0.48601250000000007
MLP,0.060625,0.05,0.48601250000000007
MLP,0.060625,0.0525,0.48601250000000007
MLP,0.06125,0.0525,0.48601250000000007
MLP,0.06125,0.055,0.48601250000000007
MLP,0.0625,0.055,0.48601250000000007
MLP,0.0625,0.0575,0.48601250000000007
MLP,0.06375,0.0575,0.48601250000000007
MLP,0.06375,0.06,0.48601250000000007
MLP,0.065625,0.06,0.48601250000000007
MLP,0.065625,0.0625,0.48601250000000007
MLP,0.0675,0.0625,0.48601250000000007
