Model,FPR,TPR,AUC
KNN,0.022281698109101987,0.10797237915881984,0.7872924216944646
KNN,0.022325217050721328,0.10797237915881984,0.7872924216944646
KNN,0.022325217050721328,0.10860012554927809,0.7872924216944646
KNN,0.022346976521530997,0.10860012554927809,0.7872924216944646
KNN,0.022346976521530997,0.10880937434609751,0.7872924216944646
KNN,0.022455773875579347,0.10880937434609751,0.7872924216944646
KNN,0.022455773875579347,0.10901862314291692,0.7872924216944646
KNN,0.022477533346389016,0.10901862314291692,0.7872924216944646
KNN,0.022477533346389016,0.10922787193973635,0.7872924216944646
KNN,0.022586330700437366,0.10922787193973635,0.7872924216944646
KNN,0.022586330700437366,0.10964636953337518,0.7872924216944646
KNN,0.022608090171247035,0.10964636953337518,0.7872924216944646
KNN,0.022608090171247035,0.1098556183301946,0.7872924216944646
KNN,0.022651609112866376,0.1098556183301946,0.7872924216944646
KNN,0.022651609112866376,0.11006486712701402,0.7872924216944646
KNN,0.022695128054485716,0.11006486712701402,0.7872924216944646
KNN,0.022695128054485716,0.11132035990793053,0.7872924216944646
KNN,0.022738646996105054,0.11132035990793053,0.7872924216944646
KNN,0.022738646996105054,0.11152960870474994,0.7872924216944646
KNN,0.022760406466914726,0.11152960870474994,0.7872924216944646
KNN,0.022760406466914726,0.11173885750156937,0.7872924216944646
KNN,0.022869203820963073,0.11173885750156937,0.7872924216944646
KNN,0.022869203820963073,0.11194810629838878,0.7872924216944646
KNN,0.022912722762582414,0.11194810629838878,0.7872924216944646
KNN,0.022912722762582414,0.1121573550952082,0.7872924216944646
KNN,0.022978001175011423,0.1121573550952082,0.7872924216944646
KNN,0.022978001175011423,0.11257585268884704,0.7872924216944646
KNN,0.023152076941488783,0.11257585268884704,0.7872924216944646
KNN,0.023152076941488783,0.11299435028248588,0.7872924216944646
KNN,0.023260874295537134,0.11299435028248588,0.7872924216944646
KNN,0.023260874295537134,0.1132035990793053,0.7872924216944646
KNN,0.023282633766346802,0.1132035990793053,0.7872924216944646
KNN,0.023282633766346802,0.11362209667294414,0.7872924216944646
KNN,0.023347912178775812,0.11362209667294414,0.7872924216944646
KNN,0.023347912178775812,0.11404059426658297,0.7872924216944646
KNN,0.023391431120395153,0.11404059426658297,0.7872924216944646
KNN,0.023391431120395153,0.11424984306340238,0.7872924216944646
KNN,0.02341319059120482,0.11424984306340238,0.7872924216944646
KNN,0.02341319059120482,0.11445909186022181,0.7872924216944646
KNN,0.02343495006201449,0.11445909186022181,0.7872924216944646
KNN,0.02343495006201449,0.11487758945386065,0.7872924216944646
KNN,0.023456709532824162,0.11487758945386065,0.7872924216944646
